id,name,constituency,state,house,allocatedAmount,totalExpenditure,utilizationPercentage,completedWorksCount,recommendedWorksCount,completedWorksValue,inProgressPayments,paymentGapPercentage,completionRate,pendingWorks,unspentAmount,totalRecommendedAmount,name_hi,constituency_hi,state_hi
6a932b5bcd944524379edf66,Shri B Y Raghavendra ,SHIMOGA,Karnataka,Lok Sabha,147000000.0,70061261.0,47.66072176870748,49,213,21057305.0,49003956.0,69.94443905313095,18.702290076335878,164,76938739.0,82303000.0,Shri B Y Raghavendra ,SHIMOGA,Karnataka
6a932b5ecd944524379ee2c2,Smt. Maya Naroliya (2024-30),Sitting Rajya Sabha,Madhya Pradesh,Rajya Sabha,147000000.0,70041767.0,47.64746054421769,16,140,16663844.0,53377923.0,76.20870415790624,10.256410256410255,124,76958233.0,89596682.0,Smt. Maya Naroliya (2024-30),Sitting Rajya Sabha,Madhya Pradesh
6a932b5bcd944524379edf60,Shri Abhishek Banerjee,DIAMOND HARBOUR,West Bengal,Lok Sabha,147000000.0,71510891.0,48.64686462585034,200,120,51994006.0,19516885.0,27.292185465847435,62.5,-80,75489109.0,43590307.0,Shri Abhishek Banerjee,DIAMOND HARBOUR,West Bengal
6a932b5bcd944524379ede09,BIJULI KALITA MEDHI,GUWAHATI,Assam,Lok Sabha,147000000.0,71322647.0,48.518807482993196,5,145,6650000.0,64672647.0,90.67617330579444,3.3333333333333335,140,75677353.0,134900000.0,BIJULI KALITA MEDHI,GUWAHATI,Assam
6a932b5bcd944524379edf0f,RADHE SHYAM RATHIYA,RAIGARH,Chhattisgarh,Lok Sabha,159706972.09,80152296.0,50.18709887933485,72,66,56870399.0,23281897.0,29.04707433458924,52.17391304347826,-6,79554676.09,40870650.0,RADHE SHYAM RATHIYA,RAIGARH,Chhattisgarh
6a932b5bcd944524379eddb9,AFZAL ANSARI,GHAZIPUR,Uttar Pradesh,Lok Sabha,220500000.0,106722563.0,48.40025532879819,35,396,34821719.0,71900844.0,67.37173656520974,8.120649651972158,361,113777437.0,165360480.0,AFZAL ANSARI,GHAZIPUR,Uttar Pradesh
6a932b5bcd944524379edeb5,M.K. VISHNUPRASAD,CUDDALORE,Tamil Nadu,Lok Sabha,147000000.0,71295556.0,48.500378231292515,74,40,58612994.0,12682562.0,17.788713226389593,64.91228070175438,-34,75704444.0,40040000.0,M.K. VISHNUPRASAD,CUDDALORE,Tamil Nadu
6a932b5bcd944524379edea3,Kirti Vardhan Singh,GONDA,Uttar Pradesh,Lok Sabha,147000000.0,71075338.0,48.35057006802721,35,118,31368454.0,39706884.0,55.86590949451412,22.875816993464053,83,75924662.0,70691200.0,Kirti Vardhan Singh,GONDA,Uttar Pradesh
6a932b5bcd944524379ede78,JAI PARKASH,HISAR,Haryana,Lok Sabha,147000000.0,71088815.0,48.3597380952381,68,375,17152376.0,53936439.0,75.87190615007438,15.349887133182843,307,75911185.0,128182968.0,JAI PARKASH,HISAR,Haryana
6a932b5ecd944524379ee28f,Shri Ravi Chandra Vaddiraju (2024-30),Sitting Rajya Sabha,Telangana,Rajya Sabha,152732534.11,73672123.0,48.23603787451097,107,169,45607361.0,28064762.0,38.0941404389826,38.768115942028984,62,79060411.11000001,84841000.0,Shri Ravi Chandra Vaddiraju (2024-30),Sitting Rajya Sabha,Telangana
6a932b5bcd944524379eddfe,Bharatsinhji Shankarji Dabhi,PATAN,Gujarat,Lok Sabha,147000000.0,70906510.0,48.235721088435376,160,157,54564711.0,16341799.0,23.0469656453265,50.473186119873816,-3,76093490.0,62986774.0,Bharatsinhji Shankarji Dabhi,PATAN,Gujarat
6a932b5bcd944524379edfa7,Swami Sachchidanandhari Sakshi ji Maharaj ,UNNAO,Uttar Pradesh,Lok Sabha,147000000.0,68421377.0,46.54515442176871,12,77,15871450.0,52549927.0,76.80337535445976,13.48314606741573,65,78578623.0,90945128.0,Swami Sachchidanandhari Sakshi ji Maharaj ,UNNAO,Uttar Pradesh
6a932b5ecd944524379ee2d0,Smt. Sudha Murty (2024-30),Nominated Rajya Sabha,Karnataka,Rajya Sabha,147000000.0,71000000.0,48.29931972789115,0,10,0.0,71000000.0,100.0,0.0,10,76000000.0,142000000.0,Smt. Sudha Murty (2024-30),Nominated Rajya Sabha,Karnataka
6a932b5bcd944524379edfb0,Thirumaa Valavan Thol,CHIDAMBARAM,Tamil Nadu,Lok Sabha,147000000.0,68203692.0,46.3970693877551,45,32,42695846.0,25507846.0,37.399509105753395,58.44155844155844,-13,78796308.0,44716000.0,Thirumaa Valavan Thol,CHIDAMBARAM,Tamil Nadu
6a932b5bcd944524379ede40,DR. HEMANG JOSHI,VADODARA,Gujarat,Lok Sabha,147000000.0,68089263.0,46.31922653061225,71,134,44784968.0,23304295.0,34.22609376752984,34.63414634146341,63,78910737.0,75948621.0,DR. HEMANG JOSHI,VADODARA,Gujarat
6a932b5ecd944524379ee2b4,Shri V. Vijayendra Prasad (2022-28),Nominated Rajya Sabha,Andhra Pradesh,Rajya Sabha,196063957.11,90827947.0,46.325672672740026,74,121,66259842.0,24568105.0,27.049059030256405,37.94871794871795,47,105236010.11000001,101950000.0,Shri V. Vijayendra Prasad (2022-28),Nominated Rajya Sabha,Andhra Pradesh
6a932b5ecd944524379ee208,Dr. Sarfraz Ahmad (2024-30),Sitting Rajya Sabha,Jharkhand,Rajya Sabha,178564551.09,82543604.0,46.22619859100501,20,344,20339442.0,62204162.0,75.35915441734286,5.4945054945054945,324,96020947.09,135505528.0,Dr. Sarfraz Ahmad (2024-30),Sitting Rajya Sabha,Jharkhand
6a932b5bcd944524379edddd,ARUN NEHRU,PERAMBALUR,Tamil Nadu,Lok Sabha,147000000.0,67653424.0,46.02273741496599,54,28,58995308.0,8658116.0,12.797749896590599,65.85365853658537,-26,79346576.0,48790000.0,ARUN NEHRU,PERAMBALUR,Tamil Nadu
6a932b5bcd944524379ede5a,Gajendra Singh Patel,KHARGONE,Madhya Pradesh,Lok Sabha,147000000.0,68043845.0,46.28832993197279,104,232,25228815.0,42815030.0,62.92270814502032,30.952380952380953,128,78956155.0,85698702.0,Gajendra Singh Patel,KHARGONE,Madhya Pradesh
6a932b5ecd944524379ee237,Shri G.C. Chandrashekhar (2024-30),Sitting Rajya Sabha,Karnataka,Rajya Sabha,147000000.0,69767504.0,47.460887074829934,62,135,31430789.0,38336715.0,54.949242558541286,31.472081218274113,73,77232496.0,83270000.0,Shri G.C. Chandrashekhar (2024-30),Sitting Rajya Sabha,Karnataka
6a932b5bcd944524379edf0d,Radha Mohan Singh,PURVI CHAMPARAN,Bihar,Lok Sabha,147000000.0,69803891.0,47.48564013605442,60,64,59914195.0,9889696.0,14.167829125743147,48.38709677419355,4,77196109.0,70750428.0,Radha Mohan Singh,PURVI CHAMPARAN,Bihar
6a932b5bcd944524379edecc,Mansukhbhai Dhanjibhai Vasava,BHARUCH,Gujarat,Lok Sabha,147000000.0,69778294.0,47.46822721088436,204,194,58774921.0,11003373.0,15.769048466561822,51.256281407035175,-10,77221706.0,60253215.0,Mansukhbhai Dhanjibhai Vasava,BHARUCH,Gujarat
6a932b5bcd944524379edf03,PRIYA SAROJ,MACHHLISHAHR,Uttar Pradesh,Lok Sabha,147000000.0,69805592.0,47.48679727891157,725,670,34383272.0,35422320.0,50.744244100100175,51.971326164874554,-55,77194408.0,103648139.0,PRIYA SAROJ,MACHHLISHAHR,Uttar Pradesh
6a932b5bcd944524379eddf4,BALWANT BASWANT WANKHADE,AMRAVATI,Maharashtra,Lok Sabha,198293678.0,93790658.0,47.298864465058735,51,116,45228630.0,48562028.0,51.77704158979245,30.538922155688624,65,104503020.0,102763000.0,BALWANT BASWANT WANKHADE,AMRAVATI,Maharashtra
6a932b5bcd944524379edf2d,RANJIT DUTTA,Sonitpur,Assam,Lok Sabha,147000000.0,68221590.0,46.409244897959184,22,127,18201665.0,50019925.0,73.31978776806581,14.76510067114094,105,78778410.0,101988387.0,RANJIT DUTTA,Sonitpur,Assam
6a932b5ecd944524379ee229,Shri Brij Lal (2020-26),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,196063957.11,91370638.0,46.60246551523862,113,37,10641068.0,80729570.0,88.35395239332793,75.33333333333333,-76,104693319.11000001,183087155.0,Shri Brij Lal (2020-26),Sitting Rajya Sabha,Uttar Pradesh
6a932b5ecd944524379ee250,Shri Kapil Sibal (2022-28),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,196063957.11,92839935.12,47.351862365969154,64,161,42170641.12,50669294.00000001,54.577045895721014,28.444444444444443,97,103224021.99000001,120855700.0,Shri Kapil Sibal (2022-28),Sitting Rajya Sabha,Uttar Pradesh
6a932b5ecd944524379ee206,Dr. Sangeeta Balwant (2024-30),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,147000000.0,68851419.5,46.83770034013606,2,383,1049186.0,67802233.5,98.47615923154642,0.5194805194805194,381,78148580.5,138329480.0,Dr. Sangeeta Balwant (2024-30),Sitting Rajya Sabha,Uttar Pradesh
6a932b5bcd944524379edf18,RAJEEV RAI,GHOSI,Uttar Pradesh,Lok Sabha,147000000.0,66462043.0,45.21227414965986,108,119,37961477.0,28500566.0,42.88247052531924,47.57709251101321,11,80537957.0,47433589.0,RAJEEV RAI,GHOSI,Uttar Pradesh
6a932b5bcd944524379edea8,Kripanath Mallah,KARIMGANJ,Assam,Lok Sabha,147000000.0,66488500.0,45.230272108843536,0,74,0.0,66488500.0,100.0,0.0,74,80511500.0,118380003.0,Kripanath Mallah,KARIMGANJ,Assam
6a932b5bcd944524379edfb4,UMMEDA RAM BENIWAL,BARMER,Rajasthan,Lok Sabha,147000000.0,65781402.0,44.74925306122449,96,88,37382842.0,28398560.0,43.17110784595318,52.17391304347826,-8,81218598.0,71767660.0,UMMEDA RAM BENIWAL,BARMER,Rajasthan
6a932b5bcd944524379ede0d,BRIJMOHAN AGRAWAL,RAIPUR,Chhattisgarh,Lok Sabha,153766451.11,68756217.0,44.714706298849165,38,115,28344221.0,40411996.0,58.77577005145586,24.836601307189543,77,85010234.11000001,87500000.0,BRIJMOHAN AGRAWAL,RAIPUR,Chhattisgarh
6a932b5bcd944524379edf17,RAJEEV BHARDWAJ,KANGRA,Himachal Pradesh,Lok Sabha,179388967.11,80773156.0,45.026824838380655,204,424,43255732.0,37517424.0,46.44788672117752,32.48407643312102,220,98615811.11000001,122563752.0,RAJEEV BHARDWAJ,KANGRA,Himachal Pradesh
6a932b5bcd944524379ede50,DURAI VAIKO,TIRUCHIRAPPALLI,Tamil Nadu,Lok Sabha,147000000.0,65218053.0,44.36602244897959,45,33,44163117.0,21054936.0,32.28390764747301,57.692307692307686,-12,81781947.0,49870000.0,DURAI VAIKO,TIRUCHIRAPPALLI,Tamil Nadu
6a932b5bcd944524379edf48,SANJNA JATAV,BHARATPUR,Rajasthan,Lok Sabha,147000000.0,65761488.1,44.73570619047619,75,168,39324491.1,26436997.0,40.2013363198209,30.864197530864196,93,81238511.9,89905367.0,SANJNA JATAV,BHARATPUR,Rajasthan
6a932b5bcd944524379edf6c,Shri Hanuman Beniwal,NAGAUR,Rajasthan,Lok Sabha,147000000.0,67502015.0,45.919738095238095,177,75,51926601.0,15575414.0,23.073998605819394,70.23809523809523,-102,79497985.0,47426000.0,Shri Hanuman Beniwal,NAGAUR,Rajasthan
6a932b5ecd944524379ee23d,Shri Harbhajan Singh (2022-28),Sitting Rajya Sabha,Punjab,Rajya Sabha,220984094.27,101056126.52,45.730045347303985,77,119,49629975.52,51426150.99999999,50.888701923304225,39.285714285714285,42,119927967.75000001,120480319.0,Shri Harbhajan Singh (2022-28),Sitting Rajya Sabha,Punjab
6a932b5bcd944524379eddd8,Anurag Sharma ,JHANSI,Uttar Pradesh,Lok Sabha,147000000.0,67201462.0,45.71528027210884,85,83,43132735.0,24068727.0,35.815778829335585,50.595238095238095,-2,79798538.0,52685882.0,Anurag Sharma ,JHANSI,Uttar Pradesh
6a932b5bcd944524379edf6b,Shri Gurjeet Singh Aujla,AMRITSAR,Punjab,Lok Sabha,147000000.0,67439837.0,45.87744013605442,91,190,38537872.0,28901965.0,42.855923569328915,32.38434163701068,99,79560163.0,69797179.0,Shri Gurjeet Singh Aujla,AMRITSAR,Punjab
6a932b5bcd944524379edf58,Shatrughan Sinha,ASANSOL,West Bengal,Lok Sabha,147000000.0,66966504.0,45.555444897959184,5,22,21666204.0,45300300.0,67.64620712468431,18.51851851851852,17,80033496.0,72318000.0,Shatrughan Sinha,ASANSOL,West Bengal
6a932b5ecd944524379ee212,Prof. Manoj Kumar Jha (2024-30),Sitting Rajya Sabha,Bihar,Rajya Sabha,191620112.11,87200986.0,45.50722000931825,110,66,86001095.0,1199891.0,1.376006230021298,62.5,-44,104419126.11000001,74810899.0,Prof. Manoj Kumar Jha (2024-30),Sitting Rajya Sabha,Bihar
6a932b5bcd944524379eddcb,ANAND KUMAR,BAHRAICH,Uttar Pradesh,Lok Sabha,147000000.0,66987751.0,45.56989863945578,32,79,38304273.0,28683478.0,42.81898940001733,28.82882882882883,47,80012249.0,104181678.0,ANAND KUMAR,BAHRAICH,Uttar Pradesh
6a932b5bcd944524379edddc,ARUN GOVIL,MEERUT,Uttar Pradesh,Lok Sabha,147000000.0,66737649.0,45.3997612244898,36,196,26677116.0,40060533.0,60.026886772712054,15.517241379310345,160,80262351.0,80973105.0,ARUN GOVIL,MEERUT,Uttar Pradesh
6a932b5bcd944524379edfa3,SURENDRA PRASAD YADAV,JAHANABAD,Bihar,Lok Sabha,155325714.0,70973331.0,45.69322694373708,141,161,38926916.0,32046415.0,45.1527560401526,46.688741721854306,20,84352383.0,78589600.0,SURENDRA PRASAD YADAV,JAHANABAD,Bihar
6a932b5bcd944524379edf14,RAJ KUMAR ROAT,BANSWARA,Rajasthan,Lok Sabha,147000000.0,63286521.0,43.05205510204082,23,82,21117279.0,42169242.0,66.63226439639493,21.904761904761905,59,83713479.0,100170000.0,RAJ KUMAR ROAT,BANSWARA,Rajasthan
6a932b5bcd944524379ede13,CHAMALA KIRAN KUMAR REDDY,BHONGIR,Telangana,Lok Sabha,147000000.0,62689273.0,42.64576394557823,417,71,57532244.0,5157029.0,8.226334033256375,85.45081967213115,-346,84310727.0,30684000.0,CHAMALA KIRAN KUMAR REDDY,BHONGIR,Telangana
6a932b5ecd944524379ee2c3,Smt. Nirmala Sitharaman (2022-28),Sitting Rajya Sabha,Karnataka,Rajya Sabha,215972051.45,91394660.0,42.31781815581768,7,16,61394660.0,30000000.0,32.82467487706612,30.434782608695656,9,124577391.44999999,111000000.0,Smt. Nirmala Sitharaman (2022-28),Sitting Rajya Sabha,Karnataka
6a932b5bcd944524379eddc3,ALOK SHARMA,BHOPAL,Madhya Pradesh,Lok Sabha,147000000.0,62492243.0,42.511729931972795,22,67,14110494.0,48381749.0,77.4204072015786,24.719101123595504,45,84507757.0,110900000.0,ALOK SHARMA,BHOPAL,Madhya Pradesh
6a932b5bcd944524379edfca,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,Karnataka,Lok Sabha,147000000.0,62346570.0,42.41263265306122,34,148,16950000.0,45396570.0,72.81325981525526,18.681318681318682,114,84653430.0,98500000.0,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,Karnataka
6a932b5bcd944524379ede82,JOYANTA BASUMATARY,KOKRAJHAR,Assam,Lok Sabha,147000000.0,62630971.0,42.60610272108843,20,102,20909203.0,41721768.0,66.61523417863025,16.39344262295082,82,84369029.0,119490000.0,JOYANTA BASUMATARY,KOKRAJHAR,Assam
6a932b5bcd944524379edf12,RAHUL SINGH LODHI,DAMOH,Madhya Pradesh,Lok Sabha,163058785.37,72714957.0,44.59432028455321,173,126,36808824.0,35906133.0,49.37929482651004,57.859531772575245,-47,90343828.37,51922028.0,RAHUL SINGH LODHI,DAMOH,Madhya Pradesh
6a932b5bcd944524379ede0f,C R Patil,NAVSARI,Gujarat,Lok Sabha,158532494.36,70355025.0,44.378930189690855,268,141,64959144.0,5395881.0,7.669503351039958,65.52567237163814,-127,88177469.36000001,64248500.0,C R Patil,NAVSARI,Gujarat
6a932b5ecd944524379ee26d,Shri Naveen Jain (2024-30),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,147000000.0,64773227.0,44.06341972789116,10,158,17873843.0,46899384.0,72.40550791147089,5.952380952380952,148,82226773.0,117703900.0,Shri Naveen Jain (2024-30),Sitting Rajya Sabha,Uttar Pradesh
6a932b5bcd944524379edfb3,UJJWAL RAMAN SINGH,ALLAHABAD,Uttar Pradesh,Lok Sabha,147000000.0,64478327.0,43.8628074829932,3,28,21127219.0,43351108.0,67.23361169094849,9.67741935483871,25,82521673.0,76055118.0,UJJWAL RAMAN SINGH,ALLAHABAD,Uttar Pradesh
6a932b5bcd944524379edfa2,Sunil Kumar ,VALMIKI NAGAR,Bihar,Lok Sabha,147000000.0,63664429.0,43.30913537414966,79,183,61591650.0,2072779.0,3.2557882518666745,30.15267175572519,104,83335571.0,85639200.0,Sunil Kumar ,VALMIKI NAGAR,Bihar
6a932b5ecd944524379ee2d1,Smt. Sulata Deo (2022-28),Sitting Rajya Sabha,Odisha,Rajya Sabha,196084721.4,88913709.0,45.344536976250104,115,196,56002641.0,32911068.0,37.014616047565845,36.97749196141479,81,107171012.4,107863000.0,Smt. Sulata Deo (2022-28),Sitting Rajya Sabha,Odisha
6a932b5bcd944524379edf5f,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,Haryana,Lok Sabha,147000000.0,64374998.0,43.7925156462585,103,107,42542737.0,21832261.0,33.914192898305025,49.047619047619044,4,82625002.0,53152552.0,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,Haryana
6a932b5bcd944524379edeba,MAHESH KASHYAP,BASTAR,Chhattisgarh,Lok Sabha,147000000.0,63670367.5,43.31317517006802,38,168,17171172.0,46499195.5,73.0311404280806,18.446601941747574,130,83329632.5,93983181.0,MAHESH KASHYAP,BASTAR,Chhattisgarh
6a932b5ecd944524379ee1f0,Dr. Anil Sukhdeorao Bonde (2022-28),Sitting Rajya Sabha,Maharashtra,Rajya Sabha,196063957.11,86399726.0,44.06711323873065,50,135,48164206.0,38235520.0,44.25421441730035,27.027027027027028,85,109664231.11000001,145954738.0,Dr. Anil Sukhdeorao Bonde (2022-28),Sitting Rajya Sabha,Maharashtra
6a932b5bcd944524379edeb3,LUMBARAM,JALORE,Rajasthan,Lok Sabha,147000000.0,61110381.0,41.57168775510204,75,105,36575490.0,24534891.0,40.14848311942287,41.66666666666667,30,85889619.0,56454884.0,LUMBARAM,JALORE,Rajasthan
6a932b5bcd944524379ede7d,JITAN RAM MANJHI,GAYA,Bihar,Lok Sabha,147000000.0,61088844.0,41.557036734693874,152,108,42553425.0,18535419.0,30.34174128421877,58.46153846153847,-44,85911156.0,54154672.0,JITAN RAM MANJHI,GAYA,Bihar
6a932b5ecd944524379ee29a,Shri Samirul Islam (2023-29),Sitting Rajya Sabha,West Bengal,Rajya Sabha,171500000.0,71238651.0,41.538572011661806,0,57,0.0,71238651.0,100.0,0.0,57,100261349.0,121458527.0,Shri Samirul Islam (2023-29),Sitting Rajya Sabha,West Bengal
6a932b5bcd944524379ede8c,Kakoli Ghosh Dastidar ,BARASAT,West Bengal,Lok Sabha,147000000.0,61929956.0,42.12922176870748,76,107,39381741.0,22548215.0,36.409221734309,41.53005464480874,31,85070044.0,78724614.0,Kakoli Ghosh Dastidar ,BARASAT,West Bengal
6a932b5bcd944524379ede28,Devendra Alias Bhole Singh,AKBARPUR,Uttar Pradesh,Lok Sabha,147000000.0,62000186.0,42.176997278911564,62,86,42373895.0,19626291.0,31.655213098876832,41.891891891891895,24,84999814.0,67639250.0,Devendra Alias Bhole Singh,AKBARPUR,Uttar Pradesh
6a932b5bcd944524379ede8a,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Karnataka,Lok Sabha,147000000.0,66577182.0,45.2906,67,126,38153800.0,28423382.0,42.69237769781245,34.715025906735754,59,80422818.0,67570000.0,K. RAJASHEKAR BASAVARAJ HITNAL,KOPPAL,Karnataka
6a932b5bcd944524379edf6a,Shri Deepak (Dev) Adhikari ,GHATAL,West Bengal,Lok Sabha,200747364.0,87788715.0,43.73094283818342,165,40,84774237.0,3014478.0,3.433787588757849,80.48780487804879,-125,112958649.0,106535313.0,Shri Deepak (Dev) Adhikari ,GHATAL,West Bengal
6a932b5bcd944524379edf49,Santosh Pandey,RAJNANDGAON,Chhattisgarh,Lok Sabha,147000000.0,61535649.0,41.86098571428572,71,107,35769989.0,25765660.0,41.871111166796986,39.8876404494382,36,85464351.0,50943300.0,Santosh Pandey,RAJNANDGAON,Chhattisgarh
6a932b5bcd944524379edf5c,SHOBHA KARANDLAJE,BANGALORE NORTH,Karnataka,Lok Sabha,147000000.0,61473509.0,41.81871360544218,21,88,17121818.0,44351691.0,72.14764818452124,19.26605504587156,67,85526491.0,96540000.0,SHOBHA KARANDLAJE,BANGALORE NORTH,Karnataka
6a932b5bcd944524379edebe,Mala Roy ,KOLKATA DAKSHIN,West Bengal,Lok Sabha,147000000.0,61582788.0,41.89305306122449,32,43,29777426.0,31805362.0,51.64651200916723,42.66666666666667,11,85417212.0,65726000.0,Mala Roy ,KOLKATA DAKSHIN,West Bengal
6a932b5bcd944524379ede70,IMRAN MASOOD,SAHARANPUR,Uttar Pradesh,Lok Sabha,147000000.0,61171580.0,41.61331972789116,51,51,42078624.0,19092956.0,31.21213478546737,50.0,0,85828420.0,45170334.0,IMRAN MASOOD,SAHARANPUR,Uttar Pradesh
6a932b5bcd944524379ede81,JOBA MAJHI,SINGHBHUM,Jharkhand,Lok Sabha,147000000.0,59054467.0,40.17310680272109,0,118,0.0,59054467.0,100.0,0.0,118,87945533.0,78210610.0,JOBA MAJHI,SINGHBHUM,Jharkhand
6a932b5bcd944524379ede1d,CHINTAMANI MAHARAJ,SARGUJA,Chhattisgarh,Lok Sabha,147000000.0,61420121.0,41.78239523809524,69,260,25091889.0,36328232.0,59.14711890587125,20.972644376899694,191,85579879.0,73833137.0,CHINTAMANI MAHARAJ,SARGUJA,Chhattisgarh
6a932b5bcd944524379edee2,NAVEEN JINDAL,KURUKSHETRA,Haryana,Lok Sabha,147000000.0,61262363.0,41.6750768707483,113,88,33440390.0,27821973.0,45.4144627101635,56.21890547263681,-25,85737637.0,51236968.0,NAVEEN JINDAL,KURUKSHETRA,Haryana
6a932b5bcd944524379ede17,CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,Gujarat,Lok Sabha,147000000.0,59047027.0,40.16804557823129,100,109,39830635.0,19216392.0,32.54421598567529,47.84688995215311,9,87952973.0,51262475.0,CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,Gujarat
6a932b5bcd944524379eddb6,Adv Dean Kuriakose,IDUKKI,Kerala,Lok Sabha,147000000.0,58754261.0,39.96888503401361,95,95,50223513.0,8530748.0,14.519369071802299,50.0,0,88245739.0,80248986.0,Adv Dean Kuriakose,IDUKKI,Kerala
6a932b5bcd944524379ede27,DEEPENDER SINGH HOODA,ROHTAK,Haryana,Lok Sabha,147000000.0,58916490.0,40.079244897959185,70,107,41547909.0,17368581.0,29.479999572275943,39.548022598870055,37,88083510.0,78534000.0,DEEPENDER SINGH HOODA,ROHTAK,Haryana
6a932b5bcd944524379edfa1,Sunil Dattatray Tatkare,RAIGAD,Maharashtra,Lok Sabha,147000000.0,58660128.0,39.90484897959184,18,44,25791356.0,32868772.0,56.032560992707005,29.03225806451613,26,88339872.0,71500000.0,Sunil Dattatray Tatkare,RAIGAD,Maharashtra
6a932b5bcd944524379eddfd,BHARATBHAI MANUBHAI SUTARIYA,AMRELI,Gujarat,Lok Sabha,147000000.0,60836765.0,41.3855544217687,154,175,50515379.0,10321386.0,16.965704866128238,46.808510638297875,21,86163235.0,66163310.0,BHARATBHAI MANUBHAI SUTARIYA,AMRELI,Gujarat
6a932b5ecd944524379ee232,Shri Derek O' Brien (2023-29),Sitting Rajya Sabha,West Bengal,Rajya Sabha,171500000.0,70787264.0,41.275372594752184,0,35,0.0,70787264.0,100.0,0.0,35,100712736.0,122271928.0,Shri Derek O' Brien (2023-29),Sitting Rajya Sabha,West Bengal
6a932b5bcd944524379ede06,BHUPENDER YADAV,ALWAR,Rajasthan,Lok Sabha,147000000.0,59638968.0,40.57072653061225,31,43,37258086.0,22380882.0,37.52727914406567,41.891891891891895,12,87361032.0,70355249.0,BHUPENDER YADAV,ALWAR,Rajasthan
6a932b5bcd944524379edf41,SANATAN PANDEY,BALLIA,Uttar Pradesh,Lok Sabha,180420041.4,74595388.0,41.34540011251765,62,293,40158503.0,34436885.0,46.16489829103108,17.464788732394364,231,105824653.4,83146540.0,SANATAN PANDEY,BALLIA,Uttar Pradesh
6a932b5bcd944524379edec2,MANI. A.,DHARAMAPURI,Tamil Nadu,Lok Sabha,164515071.11,67070637.0,40.768688575136345,63,315,40062663.0,27007974.0,40.26795511126575,16.666666666666664,252,97444434.11000001,123919500.0,MANI. A.,DHARAMAPURI,Tamil Nadu
6a932b5bcd944524379ede2f,DHARMENDRA YADAV,AZAMGARH,Uttar Pradesh,Lok Sabha,147000000.0,61248647.0,41.6657462585034,16,52,24967281.0,36281366.0,59.23619178069354,23.52941176470588,36,85751353.0,70711455.0,DHARMENDRA YADAV,AZAMGARH,Uttar Pradesh
6a932b5ecd944524379ee210,Ms. Dola Sen (2023-29),Sitting Rajya Sabha,West Bengal,Rajya Sabha,171500000.0,69414332.0,40.47482915451895,0,27,0.0,69414332.0,100.0,0.0,27,102085668.0,122314022.0,Ms. Dola Sen (2023-29),Sitting Rajya Sabha,West Bengal
6a932b5bcd944524379ede46,DR. PRABHA MALLIKARJUN,DAVANAGERE,Karnataka,Lok Sabha,147000000.0,57444696.0,39.07802448979592,5,92,5300000.0,52144696.0,90.77373479354821,5.154639175257731,87,89555304.0,88800000.0,DR. PRABHA MALLIKARJUN,DAVANAGERE,Karnataka
6a932b5bcd944524379edfbc,Vijay Baghel,DURG,Chhattisgarh,Lok Sabha,147000000.0,57650594.0,39.218091156462584,70,144,21985512.0,35665082.0,61.86420559691024,32.71028037383177,74,89349406.0,96052000.0,Vijay Baghel,DURG,Chhattisgarh
6a932b5bcd944524379ede24,DAMODAR AGARWAL,BHILWARA,Rajasthan,Lok Sabha,147000000.0,59365927.0,40.3849843537415,102,150,38013328.0,21352599.0,35.967768177864045,40.476190476190474,48,87634073.0,66361445.0,DAMODAR AGARWAL,BHILWARA,Rajasthan
6a932b5bcd944524379ede0c,BRIJENDRA SINGH OLA,JHUNJHUNU,Rajasthan,Lok Sabha,147000000.0,57494662.0,39.1120149659864,92,75,42941562.0,14553100.0,25.312088972711937,55.08982035928144,-17,89505338.0,40986672.0,BRIJENDRA SINGH OLA,JHUNJHUNU,Rajasthan
6a932b5bcd944524379edebd,Mala Rajya Laxmi Shah ,TEHRI GARHWAL,Uttarakhand,Lok Sabha,147000000.0,57285791.0,38.96992585034014,84,155,29487783.0,27798008.0,48.52513601496748,35.146443514644346,71,89714209.0,69378976.0,Mala Rajya Laxmi Shah ,TEHRI GARHWAL,Uttarakhand
6a932b5ecd944524379ee1f5,Dr. Dinesh Sharma (2023-26),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,147000000.0,57084177.0,38.83277346938775,2,89,2002221.0,55081956.0,96.49251140118916,2.197802197802198,87,89915823.0,120975771.0,Dr. Dinesh Sharma (2023-26),Sitting Rajya Sabha,Uttar Pradesh
6a932b5bcd944524379ede68,GURMEET SINGH MEET HAYER,SANGRUR,Punjab,Lok Sabha,147000000.0,57080005.0,38.82993537414966,151,237,37203469.0,19876536.0,34.8222394164121,38.91752577319588,86,89919995.0,64655000.0,GURMEET SINGH MEET HAYER,SANGRUR,Punjab
